,truck_id,duration,fill_volume,n_units,orders,frow_warehouse,route_date,stops,total_distance
4,,,78.7548,248.0,3jTZFyoXoMvfAbnHZQhSac > Ne6rbBb8RJ7SoRqJE3DxQ4 > ktEM7QZZcdH7mKJgszGKqL > oDbJPAEL2kY3sgHBZarVYL > Zu8MTHniQHL8cDUFbaGWvx > TPV7tnUTitFuVmUBWEcPeg > GUUA5YnvPRa9JDuL8kd6rz > Go4YWvSY5vJPzhDzGUspqz > CzXbKirHsYEC7TmpjJRg8N > Gcbb3gua8W8gdNn5Eqfd8F,Cergy,2021-02-26,Cergy > Tours > Courcouronnes > Saint-Maur-des-Fossés > Champigny-sur-Marne > Drancy > Le Blanc-Mesnil,492.963
5,,,79.25750000000001,199.0,CV2iGoJ3VVZuSniqCJJVY8 > NFfrpJpkNXdhKbRwUwekeF > 5BxmwymVWNF5oCDWDGhhRe > U5exqxtT2DszQLDrVenj9P > abaRbitcLQsNJqYNG7Ax9f > VWKZy6p2zopfcLK3ABXNV4 > FkfStZZPRuvadpNsMxPjD9,Cergy,2021-02-26,Cergy > Aubervilliers > Pantin > Montreuil,68.267
6,,,76.0581,194.0,KEERQFiWdnEf6tMyVCVhQj > UNPwhBsb8NPQCuShpsnC9A > 6rBoDjfW7yDhDXNnZXinKP > fEQc3EAMJxFvECzLH69YYr > dgMBHcEkZPMU55CRmuXcd2,Cergy,2021-02-26,Cergy > Sarcelles > Saint-Denis > Épinay-sur-Seine > Cergy,54.564
7,,,78.8554,46.0,mjgzRzmbyyGwyQkvWtYQ7D > EHVneyTVvj9VwWDXuyCJqh > Jbq4vNfp3vRhMgVzkGaurJ,Cergy,2021-02-26,Cergy > Colombes > Levallois-Perret,45.374
8,,,74.0249,162.0,96mPdSc6DGuSogQAU9iRfq > RaK3f7oj7VJ5cFHGRekpp5 > ZUwFpq7bkBMQYzAMbHRVSX > ZqjszBig9sfk97BtedCHr5 > 2fcQmvfrGSCLhY8Na6J6Xy,Cergy,2021-02-26,Cergy > Nanterre > Neuilly-sur-Seine,45.768
9,,,73.53179999999999,27.0,gJvLcYntXCjYYjqqNTrWsg,Cergy,2021-02-26,Cergy > Courbevoic,41.416
10,,,79.48290000000001,230.0,DAH7wqLUu6jLV4CiqoeLEg > 7jMwCeHBMSM96tFTZsZzvk > 8da5JwLuAeh5Unxvo7aEEm > DYRd94sKMrrBSuJvPcEUAm > ULoxzRGgN543abcSpEChKf > e5PrjZiH88yspkzPKRS3SW > 68KkN8FLPcPApeARYMpNYm > QCB9Mu2gnwGB7a2qwpoex8 > mhibDw7LyiC22Eqb7ZJGYA > 6GRFn6JHCUmy4BV5mWEkoP > YaYGemdNUVyCoggPdpuAqo > ZqkrDMMp93TfUJUoB2P5Jd,Cergy,2021-02-26,Cergy > Créteil > Vitry-sur-Seine > Versailles > Angers > Nantes > Quimper > Rennes > Boulogne-sur-Mer,1348.717
0,,,79.9549,128.0,SzQQmwNQMwaDprXmvt3oPt > ANCFJyMEwc6CpX8Kd9iHEr > HDwjdssU3XnyYbStvgqsRe > MSzRSrve7eUQVJUqCFA66V > hPH5PUiBDa7oXvmQ7zryDs,Montauban,2021-02-26,Montauban > Toulouse > Perpignan,393.899
1,,,67.89949999999999,360.0,UTj2oAzkMrjf9VYS98HTsq > Bkjir6qzYZpSs2mkdvuQQQ > KPm9rmWve5YBrogAaPFgVP > GBiugGNoeQXXvBx6im4sbo > eH9pu4CMNwJTb69jhqc2vq > ZoKL8Twqx7ytPUP5x2P3qs > ZeMPCjkvfqT88yH46RrtZz > 7ZmKTkPx59aSch4GsjhcEH > B2DJyRgRXJaYMFaZP2AesV > BPqJKapYhWaZUZfwnr2TtT > TTpxeoDeyZPvjdhDx6K9fU > j4v6x3uj6wiFR5PZd8Gatp,Montauban,2021-02-26,Montauban > Montauban > Pau > Pessac > Mérignac > La Rochelle > Poitiers > Limoges,919.654
0,,,37.707,110.0,RgmvwpLGSn5VLdbgbtYVkY > YPjMYxMyEeCpQsFCfnV9Zu > 5PTC3eKhw5AY7uSE8DmLBq > iUsPjJDPM4TLvuhvoXM9cn,Reims,2021-02-26,Reims > Reims > Roubaix > Lille,348.227
1,,,80.4103,192.0,4mvcDQhsEeSRYRaCTKqaep > U9YqE59FUXRHogBC8ffZRp > Sy4MMuwNbanyf7sBLeBL5h > bEvqnP4yXrQXMXDomGhfWD > TxA4T7JzUoRU67CYbCwL7w > U23YcjPx5L6supQv3iThvC > b8n2gqEexZ9ZShimnvGhoM,Reims,2021-02-26,Reims > Nancy > Dijon > Troyes,582.159
2,,,73.2603,193.0,8xcsUeE4AqUbFwBbSCEeoT > P76iGijeDypkndnW8sVJcb > UmogS3hphSnu5ce3VBqisq > 7kHLog4isYXZWrfxCsnfiK > SrvTkGDhqqo33osrikLryx > NS33NPnuXBk7tr9kgPr39h > 7Mn5cov4GjP9HS8BYQzSJc,Reims,2021-02-26,Reims > Metz > Strasbourg > Colmar > Mulhouse > Épinal,681.473
0,,,47.3662,163.0,n3p7ApguYm96FbWbGPcDG6 > EsXueBLCjSvHn9Ucjefrqs > Z7EBPUPijYkJkpwESGRFu2 > 3BfCRNWG2rwrsGvK7GH5x9 > VvEYrtMXatGxAnnGaKXw5E > FGF7zq8wVRwLnnG38Gksib,Clermont-Ferrand,2021-02-26,Clermont-Ferrand > Clermont-Ferrand > Saint-Étienne > Bourges,501.85
0,,,70.39829999999999,156.0,cX3sGDwqVwZtxij8PvEjVx > mUQCcEt68dW3k7J5DcBqCq > nwRgYC8L4c4xQkh96cuqXX > m2asWHigRAswigptWpiesc > XGpV29Fy8sBuvWoBafNeob,Avignon,2021-02-27,Avignon > Annecy > Vénissieux > Montélimar,536.77
1,,,62.2103,153.0,eZpL3i997ogAHBiQBVHhq4 > NeDxSroEtXKt9gYqiwQKgK > imfTZNWWVshKti3rCz7kuZ > GXpZpQMhzYeA3TpzqFS47F > 6EdZYYp5ebctMtSb3itB76 > RHqBWDcqzY3csSPQE2uQaE > iGaCLfZb9Jb4KXcg8tUxFG,Avignon,2021-02-27,Avignon > Hyères > Aix-en-Provence,282.299
2,,,69.1312,240.0,RwAMTQRcrL2dzEFvZwypHZ > 2vJsB3ouZRWWPXiVQAWQRk > F3iCNozxErbokdw4obACwv > 22mvki2QnYumMM88mxh8o9 > YiVdJL62ASSiGYDbjRgLWz > fd2XA7wg2yXQADofThb42u > iHFoHYH58wDKLgGt3iiGGt > EbFEkLseYAWu6o7mjXTUoU > JRiK9Ws7U3WPSYVpP4F8mh > PdAwoJWPr9swWDrdTzBMTx > 6nkbkzZSF2AcLfpNUwRd7m,Avignon,2021-02-27,Avignon > Nice > Antibes > La Seyne-sur-Mer,458.908
3,,,73.7844,205.0,5kwXKnrJjur6s5VJMWWdLA > MqKc4ewLeeZRU3GxiTLv4x > funhMpSfTmKdJ7XBNSWsrN > 8PRftDVhDkuk4tVkMVsTJD > bYoAzA2GZ2UCQuCFddfDwY > LGR6scZBwKqnX5Jzmwa9D2 > QQ6B4jPEwRtPTLjbXihQ5J > iyodoaUH6bLQXCG3kXjzVU,Avignon,2021-02-27,Avignon > Valence > Grenoble,333.92
4,,,74.3455,90.0,9zivpjuZdMw2VTCpuXaEgr > YeyazbF4CPP6MB93WC6s8T > XBvzjoCmreyJJ2LJhTohCh > DbRdSaaRPbHpyjWLPUnZKE,Avignon,2021-02-27,Avignon > Montpellier > Béziers > Marseille,404.029
5,,,65.83,71.0,ZFaK456BSgfhNHTG7QV8Lr > CT5J3HktNKFJGqLLZj6s9w > RLhGMPUGMyUecjLD7Xh9nD,Avignon,2021-02-27,Avignon > Nîmes,75.766
6,,,57.1914,21.0,cBUNLPWrEE3E4LFvxu4XrV,Avignon,2021-02-27,Avignon > Avignon,0.0
0,,,69.24270000000001,231.0,Xk2EAJmNKZW7GujdL84Xpp > g6r6Kt88T3oQsYt8e3p3B2 > cnFVXwQz6uAeJBizeEDNTj > HHQtPqWgbQoyAEbGbX6bLS > 72mfcuxkZ9ai7bTAgZWDtX > VwUEPx6WmXB9deqJL5yeNv > fM3Zz7kAjNgH3CUDXmRSTW > mg5LpUX5w6caBPSHAqxBhS > ZABRZSUKoxZicNvfHLbroS,Cergy,2021-02-27,Cergy > Saint-Maur-des-Fossés > Champigny-sur-Marne > Aulnay-sous-Bois,90.3
1,,,73.159,178.0,DeC88c76amsQPRHPFnYEet > 3xXMeBKnNdZeST3NNJ8yh9 > DE4nnmgM42gU8QzdyUeniS > 5VGNjA2TNPywMToi2tqbs4 > Z7hV9zHRbcypRxEBtfk6LV > j7zaChFbGdHzGszrFQUksB,Cergy,2021-02-27,Cergy > Courbevoic > Ivry-sur-Seine > Créteil,80.753
2,,,72.548,65.0,LXJgHgajnjKy8SZixF8r3q > 9faRj8SQr8AGq7593nHZxD > EJgzqS49W89fz5cADGmmth,Cergy,2021-02-27,Cergy > Cherbourg,547.148
3,,,80.6256,228.0,eoyBxFkoPXPbPhnLJNa2Vc > LcgNbPGNDpC8B5gngFDB4B > bNSistDYUnXvZiq4sU5izs > YDk36RiMyJwY2D6RPLuJUs > DRTNNbNjjboe8JDy8P6zmK > NgHR3g8yeG7jcnxtU4dfEP > TtNi9bNLZTAaRbFQdx8nys > ZFdhsrJRHLLWxtFvunDCnF > ZKR3DUe9bXA7Fadb9MVxz9 > LVB8UMfApSxmMgi8gkfomU,Cergy,2021-02-27,Cergy > Rennes > Brest > Quimper > Saint-Nazaire > Nantes > Angers,1109.578
4,,,73.0152,181.0,JKxWaspcfxckUr2AyEVsHq > fgPxPcpCT5fAQJLMckh9p4 > 8uuW2tv4knNVPSFYjK7DHH > iVgEatEM3obHrkPddPcyzk > GJ4jkrxgtPh6k55hsGnrvW > V6E6ULxdYsChkY5oJvBu7Y > CeobKBeyCEBVPoPKKonncS > esjNrXpRS6MCZMr3ssHygU,Cergy,2021-02-27,Cergy > Beauvais > Dunkerque > Calais > Boulogne-sur-Mer,482.251
5,,,74.8124,97.0,fTtNpYHAJXDKGrvA2SupPZ > UxUjsZAqNfho9GrbDFmFPS > T2k2qtYAWZxYLoV7LNyuRh > X8xyrQSd4dDUkwvvroMcB2,Cergy,2021-02-27,Cergy > Le Mans,357.396
6,,,62.3829,117.0,MWY9jdQkbM3uwULHDLdZAK > LsdHC3eT6AGzxgi5bhmSJe > NeGAEB8WVL22DmBMZA9taK,Cergy,2021-02-27,Cergy > Le Havre,302.244
7,,,58.844100000000005,143.0,QtA3kQVkQMDZfqiSMFBja7 > krktT6jNNtZ9oMSTjN5d5Q > Zu3LJBTpgmUCeHRdiCmAZn > ffBEwupnuYsWLmAwpCsYko > QcD9h3X4qd3knQX276sX9i,Cergy,2021-02-27,Cergy > Rouen > Amiens,281.063
8,,,58.7313,142.0,83qfMFsaRj4wmfc9ghpifF > 8aYC6S4veCXwxdrnzxidmv > ARt3GSDTPfd6YmSptEzNMo > j8TqvfoDpqfnXHccgeWjcp > jomgnbQVKKbXYRUo8tudVe > DKFEDsFwuBmofZ7EJdKL4H,Cergy,2021-02-27,Cergy > Boulogne-Billancourt > Versailles,60.471
9,,,74.8137,250.0,XwhTQBMHjmtBk2qET4pgkD > bpuT5MXkFmorCgC2Ui2EMS > hk5rMuErLWdT9XJxWiuzv7 > hjPEBmCPQ5pHgRrKvnHAMy > jyAN9dT4vhsrUPv7TWvbH5 > 4kPNERc3ufPYUF9CnW9Mri > Evh8mQ9GKgyHT5J6MmL3Hj > bXpaNcyfTRuNYL2qjBcAyF > ZN7Xqz74CUQwC898sRShpC,Cergy,2021-02-27,Cergy > Aubervilliers > Drancy > Le Blanc-Mesnil,64.592
10,,,77.8097,108.0,V5KXReizsoCNNQGG6f69kC > PzcfczJUMamdbE42Mqi6HW > UDhU7P9bCvxixsrFaatVci > m3b78C7ZWC5LcZVXrVSymr > MX7itAR93iBkCYahamp7j5 > VSLN7MLJVq3L5TCqUK7rv9,Cergy,2021-02-27,Cergy > Caen > Orléans > Courcouronnes > Issy-les-Moulineaux,539.775
11,,,78.551,86.0,L9xQHQF4CpbfuqLxdJ5T7T > fpmNrrzfYAwy75PeHiKTnh > KVz6sKWr2PkEzF7CTBq5wE > HrTAR8c7Xny9Eg3NRm9mad,Cergy,2021-02-27,Cergy > Paris > Antony,76.907
12,,,77.62039999999999,124.0,3C7wfgvEXcFC5imkLiXTpx > PM5XhW4kWzLEq7dakwm52F > dhXuRiq4eLunpCL8MxoM2M > 8zv9FvuVPpW3zQJbe49N3B > A8ScfUBT3zFixtTayPNXfa > J74WC69DzuvEbzYoAphMqx,Cergy,2021-02-27,Cergy > Meaux > Noisy-le-Grand > Pantin > Argenteuil,129.86
13,,,54.5649,71.0,3zeWnDPa898ZtmSS9oyABb > XwM9cqqePkRiSnLJSxbDoc > 5GKkFa7uS97p72zvjso7Uj > KssDgzGqDzQsYUFEaBwhAH > mq5GS8v6stmAsPYKygzdAG,Cergy,2021-02-27,Cergy > Clichy,46.036
14,,,77.1317,118.0,nBy9qJwqYW4MMB4rcsTr6W > MkQEcyWorGpskYqzDuQR3V > VTnXYEj5JnRnByhpDG54kH > HSFiutchUipm3SLSdpiRoz,Cergy,2021-02-27,Cergy > Neuilly-sur-Seine > Levallois-Perret,46.497
15,,,60.7097,101.0,9Ryj8L3LDA3nuN6zpFfnGA > Aa39aE3dUFArLQhHUSpawq > hv5Vc3nijLxPLMxNNJGN3e > 5Xs7bPKrWqx8X2rRhBK4oG,Cergy,2021-02-27,Cergy > Rueil-Malmaison,39.548
16,,,76.04319999999998,72.0,HJ4EFCDCZ5fpHps3FPJQTx > o54AkUvKvWyMZEVoAJDj6B,Cergy,2021-02-27,Cergy > Colombes,37.252
17,,,41.875,122.0,aap9BXpEy6x7qkyq3itfcR > Q2PbkmSCwx6GWEC8masmoe > R5quXcBn2WzYV45Z25s8M6,Cergy,2021-02-27,Cergy > Nanterre,36.248
18,,,71.6348,50.0,ZrsyJ2N26YST6YGo8Vu2ZU > AwMS37V225YCQVk5A2N93K,Cergy,2021-02-27,Cergy > Cergy,0.0
0,,,42.1398,60.0,VVuPF7DzNQVbpmBdE34qBj > i5xBcPSD5eQifZBJZfY4So,Montauban,2021-02-27,Montauban > Montauban > Limoges,404.394
1,,,78.338,170.0,UAXPJ3J7SFhYVpaDjUqEPL > KpCC4QJcNGJGBYdtxyY6Uc > D4BYzEcC4qRgLuVDWsV2Ac > TbWtetv9ZVYQ6t3L858fJf > kxisyw6kXRm4dDxNAeBwhH > Ekuy2qSphB7w6NqgLXiTFV > hoK9XxNN6NMrXmxzoody9c,Montauban,2021-02-27,Montauban > Mérignac > La Rochelle > Niort > Poitiers,754.737
2,,,73.094,46.0,JGyvyH7H5wBZbw7imqsube,Montauban,2021-02-27,Montauban > Toulouse,93.062
3,,,74.4592,143.0,aBVkEafimBmH472Z526uTz > VjLwTDmmv6rp9wnGhyBUtE > aPViNS7aZNB7PDVfxkmc6n > 9wBBQApUpvNmYrwsH6ZTQA > FYbtUvMb6GRG5bNeQU3P2y,Montauban,2021-02-27,Montauban > Perpignan > Pau > Pessac,815.615
0,,,32.443299999999994,185.0,TNNmJn7DnYeyJsjApQ4Jzq > 9VkoJam23bi7fxAXCBhbWo > TPgXAKfvg8tzjqoHd78wdL > HrqBNGysoKQgt53PcJHeic > RbrLpSVVKyfGBMzYWhUQzC > dCnwtXuBRMMAtZ93cShZuG > Bu4xFAWcojfhMTk2a54XsP,Reims,2021-02-27,Reims > Reims > Troyes > Tourcoing,558.772
1,,,75.6417,269.0,eZUHpbCKU7WdBYTLAKwDaa > MTQSdt26NTM6Ehet84Rux5 > QtAG66G9DCAskYkBjb88h3 > EoKBvub5ppZNDTsMwbxV9s > XVdBvm34RyPquY76U9vmWp > UXxRTi3CXfU9iVok8RYv6v > MhvE4z9ohzQBtUkU5n5eZx > fDpvFWGGtjgypKZ6ZpDxpL > Gm69puLjw99iRKBnGmQaRe,Reims,2021-02-27,Reims > Dijon > Besançon > Belfort > Mulhouse > Épinal > Nancy > Metz,765.988
0,,,12.2144,90.0,6YxFUoTmsDLG5P6wiQVfez > Dh2HBirmBGoubm8hF3hGJo > GeFVFzrhof4JmT9AiC4V9h > RLCff6QyDDUCknJGtu3RGo,Clermont-Ferrand,2021-02-27,Clermont-Ferrand > Bourges,307.9
0,,,60.0787,186.0,gFNpMz3F6otkxkLossvKBM > gS4c5m9XK98hhB6Vtg59rY > bjFixQQ8QkN3G97XjEbLHG > 8664Xy2hRm84B4ejoK3KAv > RXo7gKqMyva2KYDAJkWciN > Hhuu5Jodcb3dy9bipaSWun > e9LBQrH7bEHnuv4g3w7r9g > bQgefhtG63o7JDHKxaiPCy > CZZJaY8WgeQ7sygWduqbme,Avignon,2021-02-28,Avignon > Chambéry > Annecy > Vénissieux > Valence > Montélimar,537.807
1,,,75.678,84.0,CY9PAa3ZJTsQKX9dGykzcS > aXKRM9GQabzbx2etJ7fEKh,Avignon,2021-02-28,Avignon > Cannes,365.184
2,,,54.7179,192.0,YMVwYC2Kcn49awXUCrar8D > NPbbwNmz9UPwx4VtxerauT > kuxDzfiz26cLcB8wmGBmws > apDZMNTcCpGScTeXbWXwTc > aeFVpbGEomRj5Hfv5j5cAL > WSJv4R5o46e8VBhmqqC4BK > bThoDHumBQprvw42mofiM8,Avignon,2021-02-28,Avignon > Aix-en-Provence > La Seyne-sur-Mer > Toulon > Antibes > Nice,459.472
3,,,54.451899999999995,82.0,4DHD3b5RvsJDqRnJowkcuE > h93zTs4vLBQJEgQL8hucia > WiQrSgUuVsxZtZp9EXfMFP,Avignon,2021-02-28,Avignon > Avignon > Nîmes > Montpellier,167.793
0,,,77.8298,183.0,3FsspTPfsq8LHjLKmTFA27 > HVutcbSmnX463rgsu5iPfC > C4cxKfuvX4LctoiUcbdb8b > U9wkk6hxqc2TwiFW8ytCZt > meW2nqszmEK6FJE9R6Djor > 4Hk78fJrCtzwU2gXKzzDu2 > hyEBkKKmPq2R44oyWWMSU9 > 8xPeLbcdu48REubbXesCq3 > C32YwzT4QdcVzc58iQsgf6 > d4UbPqZQPxfVhPYFEGSJPN > hxG53meDCjESorPKCqCb55,Cergy,2021-02-28,Cergy > Le Havre > Cherbourg > Brest > Quimper > Caen,1061.182
1,,,75.98780000000001,53.0,GiwTVK5oTLP4b5dejPLZfn > Zjf4SLZjWiAeDNmYaRd2Zv,Cergy,2021-02-28,Cergy > Lorient > Rennes,850.42
2,,,63.824400000000004,109.0,8fnBd4pbUSr6xLSRqnfPgi > cygNuUGZXckUcZgvTb4Yzu > bmtRMs7fKMTi4LLBwwpo74,Cergy,2021-02-28,Cergy > Amiens > Calais > Beauvais,431.753
3,,,66.9614,49.0,ZCXWCRV9s3kihrusWFKEnU > cCcFKev6sfJFi9Vye2T2rh,Cergy,2021-02-28,Cergy > Le Mans,357.396
4,,,73.77439999999999,139.0,hjq8MWTGULBbr3s4kCssbM > 468W7FivEDBMfSGgxqPqMf > EoD3bXG7r8tKeJJ4j6EXTJ > 4GeXjTiwq2ysZrJMZsqb6q > 4Td8VLfxc8NHk9BG3nhEGQ > NKHSjDodznkfkFNTL7avLn,Cergy,2021-02-28,Cergy > Saint-Nazaire > Nantes > Orléans > Versailles > Rueil-Malmaison,822.798
5,,,69.40460000000002,467.0,N5VWTQSVVBoEe4ziAQLKGP > AzULo3Mu5fiLCTEHexBeXC > 8DFVcXzeRrzAmLFpydqq8G > REZHnFLdZBsGEemgBxE2ov > JACrH86fRpii52WPjvjg27 > 8YrG2yRATAHfaD8UaR8AVs > Qa9wqAngcygBfpbfJSnqTe > fEgnJXxqDyLWWBhuYQZr6X > NXKcgxH6aLbL4e3ctMbmtg > 6g4vxMqQbWc52jMywW6RQy > WrrPrBo7N3qRsYgZFoJQPn > 7ugeo4zSxU6iVezjdxkCB5 > nRBgidtNM33BnZ7VvfubQn > gSMdrKcUpxgZsuSnd5ri2A > 482SaGZJ7o4fx9wkLwvYJe > CV4VSQEfh2hgJ6zNpTVGUs > hQVuuyPdxdDEfyAryhUHgo > GPRC7e7x6dawDWchLCnaos > i7DcUX2PjXzZ8MFRutizuv,Cergy,2021-02-28,Cergy > Neuilly-sur-Seine > Issy-les-Moulineaux > Antony > Vitry-sur-Seine > Maisons-Alfort > Saint-Maur-des-Fossés > Champigny-sur-Marne > Noisy-le-Grand > Aulnay-sous-Bois > Le Blanc-Mesnil > Drancy > Sarcelles,107.439
6,,,65.9654,319.0,hYJjKTyvPToWrMwDX7kjYQ > aKNYa5aumv47AEGkxHQg5Z > VmqgrYFcdprSt2uc9XriCx > JvmJpYGQdzo9qnTsYoGAmD > F4Hx5o88AdnrZq6A9HjFN5 > Y6ydcpQGYDxb2FkqkgYbNp > 2SQoJTJynMxR7KsVY2HMZB > HLoLceeq9i92TrCLFgnZ5p > LM65TEsfvmqSCCp63TJsJ8 > VDJ5u89UyebXKrXUjPweXy,Cergy,2021-02-28,Cergy > Argenteuil > Clichy > Montreuil > Pantin > Aubervilliers > Épinay-sur-Seine,68.83
7,,,43.818,55.0,Zy6D7GBfHzhw7iVUEnVyoC > E3AXg2YwAnWc7gtxBNUnRy,Cergy,2021-02-28,Cergy > Cergy,0.0
0,,,63.1188,164.0,TSPKu2HLrFeycL5ViCZVEj > iXFNoTnxXtxQnEwArYRdV5 > TtVWrgZXp3vMNMMZhBCgLA > jntvWSeZyLxvFBJMEAp8w9 > DJ23bftoZk56sJX2Hy7RfJ > eHsFKExaPUF3PrJ2nFKC27 > 2BDTWgHpkuk2wH2PymnTEk,Montauban,2021-02-28,Montauban > Limoges > Poitiers > Niort > La Rochelle,743.961
1,,,63.9964,31.0,2UJCYFzyW3bUj5wHFTXQbR,Montauban,2021-02-28,Montauban > Montauban,0.0
2,,,68.68310000000001,142.0,ehqPHYU5Lx3aS7MTWmAuHD > hmqmk4g9htEUTu4wE2QoJ5 > cZz7TrovPATN5graq9oAmv > UoMugn2NDs8eyPSvAk7og4,Montauban,2021-02-28,Montauban > Pessac > Mérignac > Bordeaux,368.055
3,,,32.599000000000004,108.0,f7iQik7Ytvpe8jGF6dcgQH > E4cEp3FgThSUwmjakULDiv > St6P5vmYnc3Xj4NBNhHiJ9 > Ebp5WEZVHz2gFMQXZNcCSv,Montauban,2021-02-28,Montauban > Toulouse,93.062
0,,,30.5642,121.0,RwDFF7he7fzUUN5KhVvytD > QAMYaWbMXzyJvsGY8ppHya > BREEcNvBfmLzQNDYvYX56X > Kgm3gSUKdiqE3wjwKzYtji > YP958PRjRzWdjbzLDczXgG,Reims,2021-02-28,Reims > Roubaix > Tourcoing,348.099
1,,,72.1998,89.0,CcnEYfTvBwRNa87vUMBN8s > V2rSDYqA3hb86tBZkBS8X9 > 7c7mQF9y6c7Ce2nyWcee2G > dNsDjKbN64Rqa5xEvYQSCJ > mx7PesKk3N2oN5DBYqYe6V,Reims,2021-02-28,Reims > Metz > Épinal > Belfort > Besançon,675.379
2,,,78.6924,174.0,X546HvDs5Zh52QSUsvi2nS > CorSexqnBJTbcvfFLrqS2o > S6Uudk4ppxVU2y9YYDkkep > 5cCWwn3VCm4EQaLnTSECoK > P7hyidn3zEwbrZhgU4uQNF > TWsfZbfNo3Se5gZ5JfjZxs,Reims,2021-02-28,Reims > Nancy > Dijon,573.478
3,,,55.406000000000006,65.0,KFbGNAETS46NcurcYiXdbd > H4rPiPY7kWXwCPnvJnYx74,Reims,2021-02-28,Reims > Reims,0.0
0,,,26.4074,29.0,8hxLPZMEPaXWPf3Tp2AVme,Clermont-Ferrand,2021-02-28,Clermont-Ferrand > Bourges,307.9
1,,,77.833,124.0,ZDPZhLUpVqYQRdFAGGYo2a > 2sjZGjsZ6uXS7gXqp6zhLr > 7b7ZoVJQ3epYKYsb4HixfS > F5BoANTotdEbrR5NHxFq4h,Clermont-Ferrand,2021-02-28,Clermont-Ferrand > Lyon > Villeurbanne,279.002
0,,,68.8237,136.0,monqycLvzxVtkUUERDynzY > LugXfBEjP3Hg8mT5nkjw66 > imxEiXvSg6j8gGDPBebWAn > A28W5dioLbkDR35TtKMZzM > Y9EewvZY24Ywnqh6ZkdVkq,Avignon,2021-03-01,Avignon > Vénissieux > Annecy > Chambéry > Grenoble,536.845
1,,,78.8074,127.0,mgGCJQdZZq8KgPvAcfVfd2 > iBoDcgKHLCETK2KhanG52R > CQN8JwJVaUDDL8sdv8fGpW > PECQZJoxahnJ4nfmBpKehT,Avignon,2021-03-01,Avignon > Antibes > Hyères,426.796
2,,,33.6946,19.0,Aw3TG4bmzrbFTGRDeiT9BM,Avignon,2021-03-01,Avignon > Avignon,0.0
3,,,54.026,34.0,WcWgBhayieyEYcviDjMvGB,Avignon,2021-03-01,Avignon > Montpellier,167.226
4,,,63.7744,84.0,8tWCHuhU9wuVEc8xE6Vn8x > F5cgGuznzDtuVB7hG35ZXg,Avignon,2021-03-01,Avignon > Nîmes,75.766
5,,,70.6623,169.0,nh6fdKnA87PywSDNAKdmsn > Jsf3iZPGUXGJHP8zR74RJw > RwBrPieWeVuiRF4j8QYQCR > kjLufTVZc7u2TCxPuNKhz3 > QWZRA3U543yN9f5a8to7Vs > ftMyjicmqbnQLWgoWDzgtz > 95tpPXtpN36XhTZkZRW7wE,Avignon,2021-03-01,Avignon > Montélimar > Aix-en-Provence > La Seyne-sur-Mer > Marseille,386.984
0,,,74.35719999999999,110.0,jbJvW8eFzoseftEFnZPYFN > D8ZHQjZsra2ADWKdUjDDoK > FbG4x5DrUGFyGpqqzczRS8,Cergy,2021-03-01,Cergy > Courbevoic > Épinay-sur-Seine,48.379
1,,,78.7541,393.0,mTMtiJ7JG8Cz9YELz78DTE > PPn6vRBwiuNZmBDczS4esX > 7twkPd9iSoRPxHqZQMqK2y > iT8hQRuVHUFWYEJzFWvWDz > mnm87xc6XYQsuwTE4eMdM2 > LoJ5KhHVXTT6AzkJAhSYHD > inJBng3hKbJqgToPECNCdC > HxFbA2WX3EiDnjyhY6VXYV > FZyc2RuUhmzeYA9id4kU4M > cqYeBrugpm53qsnqTvYwmB > UMzGebUmuoDVVDJ44tGsMF > ZLzSJsdhfFQPSopwBvy4nK > 6z7Tdi8t6cN2BMqqAoXuUT,Cergy,2021-03-01,Cergy > Angers > Nantes > Saint-Nazaire > Lorient > Quimper > Rennes,1026.883
2,,,77.78880000000001,340.0,N8JEyhSf4tWNw7o6dJdn2c > AuzjzSzULWKvVyvr7GRoyp > VRJMytnFqGDU8o9RTNskQj > aGQzZPN3AZUo5oxy7e6VqL > 5vygrLA3HSgv4Umr8tkVEP > YujsF8YCMd9pUs64Ax3dtc > JEBa3zt6QLciCzvknMzvjB > CqnzeA4H7rsvc9Lw6YcwQK > DS6zSQwnfRMCdV4vgkwFTH > Xt7hwhpuDydsqUgUjKDWe5,Cergy,2021-03-01,Cergy > Rueil-Malmaison > Boulogne-Billancourt > Courcouronnes > Orléans > Tours > Le Mans,530.829
3,,,79.4507,148.0,KwictnZhr4wRznvh3h9LAi > amYheuMZrzxT8aGMXt3uCe > 8fgeAXNShdKtWkdCf44MV6 > RnwSCHnRNwaHcGfScAiX4T > 5H8YEUPpfMHyEpfQXn9Rwf > aCKuCLXGkE4myzSV2zjPEF > NXg9wyAd3WvpPypAyhcGkt > 3QMDUVuV7L2JQN6o8wp79Y,Cergy,2021-03-01,Cergy > Dunkerque > Calais > Boulogne-sur-Mer > Caen,692.324
4,,,77.52120000000001,85.0,PQQaf5jhaUhDYzjigPVdjz > GxYdwjxPxHFbiYhRVssz7v > idQG8GALmfUayiACxq3o4b,Cergy,2021-03-01,Cergy > Rouen,167.93
